paper,material,property_name,property_value,property_unit,definition
Paper_10,spin-ladder compounds,common formula of materials,14,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava Department of Chemistry and Materials Institute, Princeton University, Princeton, New Jersey 08540 Catherine Chaillout and Ce´line Darie Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Michael Hanﬂand European Synchrotron Radiation Facility, Boıˆte Postale 220, 38043 Grenoble, France Massimo Marezio MASPEC-CNR, via Chiavari 18/A, 43100 Parma, Italy Hidenori Takagi Institute for Solid State Physics, University of Tokyo, Roppongi Minato-ku, Tokyo 106, Japan ~Received 19 October 1998! The evolution of the cell parameters as a function of pressure of ﬁve samples of the spin-ladder compounds (Sr, M)14Cu24O41, with M5Ca, Ba, Nd has been investigated up to '10 GPa by high-pressure synchrotron x-ray diffraction on the ID9 beam line of the ESRF."
Paper_10,Sr(Cu2O3)Sr (ladder),common formula of materials,11.4,Å,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava The CuO4 squares belonging to the chains above and below are oriented at 45° with respect to the CuO4 squares belonging to the ladders. The incommensurate A2 ratio between the Cu-Cu separation in both types of layers resulting from this arrange- PHYSICAL REVIEW B 1 MAY 1999-II VOLUME 59, NUMBER 18 PRB 59 0163-1829/99/59~18!/12048~6!/$15.00 12 048 ©1999 The American Physical Society ment, leads to a composite type of structure, which in a ﬁrst approximation can be described by using two orthorhombic unit cells with parameters: al'11.4 Å, bl'13.0 Å, and cl '3.92 Å for the Sr~Cu2O3!Sr ladder-containing slabs, and ac5al , bc5bl , and cc'2.75 Å'7/103cl for the chain lay- ers."
Paper_10,Sr(Cu2O3)Sr (ladder),common formula of materials,13.0,Å,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava The CuO4 squares belonging to the chains above and below are oriented at 45° with respect to the CuO4 squares belonging to the ladders. The incommensurate A2 ratio between the Cu-Cu separation in both types of layers resulting from this arrange- PHYSICAL REVIEW B 1 MAY 1999-II VOLUME 59, NUMBER 18 PRB 59 0163-1829/99/59~18!/12048~6!/$15.00 12 048 ©1999 The American Physical Society ment, leads to a composite type of structure, which in a ﬁrst approximation can be described by using two orthorhombic unit cells with parameters: al'11.4 Å, bl'13.0 Å, and cl '3.92 Å for the Sr~Cu2O3!Sr ladder-containing slabs, and ac5al , bc5bl , and cc'2.75 Å'7/103cl for the chain lay- ers."
Paper_10,Sr(Cu2O3)Sr (ladder),common formula of materials,3.92,Å,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava The CuO4 squares belonging to the chains above and below are oriented at 45° with respect to the CuO4 squares belonging to the ladders. The incommensurate A2 ratio between the Cu-Cu separation in both types of layers resulting from this arrange- PHYSICAL REVIEW B 1 MAY 1999-II VOLUME 59, NUMBER 18 PRB 59 0163-1829/99/59~18!/12048~6!/$15.00 12 048 ©1999 The American Physical Society ment, leads to a composite type of structure, which in a ﬁrst approximation can be described by using two orthorhombic unit cells with parameters: al'11.4 Å, bl'13.0 Å, and cl '3.92 Å for the Sr~Cu2O3!Sr ladder-containing slabs, and ac5al , bc5bl , and cc'2.75 Å'7/103cl for the chain lay- ers."
Paper_10,Chain layers,common formula of materials,2.75,Å,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava The CuO4 squares belonging to the chains above and below are oriented at 45° with respect to the CuO4 squares belonging to the ladders. The incommensurate A2 ratio between the Cu-Cu separation in both types of layers resulting from this arrange- PHYSICAL REVIEW B 1 MAY 1999-II VOLUME 59, NUMBER 18 PRB 59 0163-1829/99/59~18!/12048~6!/$15.00 12 048 ©1999 The American Physical Society ment, leads to a composite type of structure, which in a ﬁrst approximation can be described by using two orthorhombic unit cells with parameters: al'11.4 Å, bl'13.0 Å, and cl '3.92 Å for the Sr~Cu2O3!Sr ladder-containing slabs, and ac5al , bc5bl , and cc'2.75 Å'7/103cl for the chain lay- ers."
Paper_10,Sr14Cu24O41,common formula of materials,Sr14Cu24O41,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava Though it is known to be a rather poorly hydrostatic medium above 6 GPa, it was cho- sen because of its inert character with respect to the samples. An idealized view of the Sr14Cu24O41-type structure."
Paper_10,Ca14Cu24O41,common formula of materials,Ca14Cu24O41,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava Though it is known to be a rather poorly hydrostatic medium above 6 GPa, it was cho- sen because of its inert character with respect to the samples. An idealized view of the Sr14Cu24O41-type structure."
Paper_10,Ba14Cu24O41,common formula of materials,Ba14Cu24O41,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava Though it is known to be a rather poorly hydrostatic medium above 6 GPa, it was cho- sen because of its inert character with respect to the samples. An idealized view of the Sr14Cu24O41-type structure."
Paper_10,Nd14Cu24O41,common formula of materials,Nd14Cu24O41,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava Though it is known to be a rather poorly hydrostatic medium above 6 GPa, it was cho- sen because of its inert character with respect to the samples. An idealized view of the Sr14Cu24O41-type structure."
Paper_10,Sr14Cu24O41,common formula of materials,14Cu24O41,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava An idealized view of the Sr14Cu24O41-type structure. Diffraction spectrum obtained at 0.1 GPa for the ~Sr8,Nd6!Cu24O41 sample."
Paper_10,Sr8Nd6Cu24O41,common formula of materials,8Nd6Cu24O41,None,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava An idealized view of the Sr14Cu24O41-type structure. Diffraction spectrum obtained at 0.1 GPa for the ~Sr8,Nd6!Cu24O41 sample."
Paper_10,Sr0.4Ca13.6Cu24O41,common formula of materials,3,GPa,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava The effect of applied pressure and lattice anomaly on the physical and superconducting properties of the (Sr142x ,M x)Cu24O41 compounds may be discussed on the basis of the present results and already reported structural and physical measurements.5–7 The main effect of the sub- stitution of Ca for Sr and of applied pressure is a strong decrease of the b cell parameter, which corresponds to an increased coupling between the ladder and chain layers, and to a charge transfer from the chains to the ladders. However, the substitution effect alone is not sufﬁcient to induce superconductivity at low temperature, and an additional external pressure has to be applied, with appearance of the superconducting state at '3 GPa for the ~Sr0.4 , Ca13.6!Cu24O41 compound, which corre- sponds to a cell parameter b'12.15 Å."
Paper_10,Sr0.4Ca13.6Cu24O41,common formula of materials,12.15,Å,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava The effect of applied pressure and lattice anomaly on the physical and superconducting properties of the (Sr142x ,M x)Cu24O41 compounds may be discussed on the basis of the present results and already reported structural and physical measurements.5–7 The main effect of the sub- stitution of Ca for Sr and of applied pressure is a strong decrease of the b cell parameter, which corresponds to an increased coupling between the ladder and chain layers, and to a charge transfer from the chains to the ladders. However, the substitution effect alone is not sufﬁcient to induce superconductivity at low temperature, and an additional external pressure has to be applied, with appearance of the superconducting state at '3 GPa for the ~Sr0.4 , Ca13.6!Cu24O41 compound, which corre- sponds to a cell parameter b'12.15 Å."
Paper_11,LaRu2P2,common formula of materials,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the 23 115009 View the article online for updates and enhancements. You may also like NMR and NQR studies on transition-metal arsenide superconductors LaRu2As2, KCa2Fe4As4F2, and A2Cr3As3 Jun Luo, , Chunguang Wang et al."
Paper_11,LaRu2As2,common formula of materials,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the 23 115009 View the article online for updates and enhancements. You may also like NMR and NQR studies on transition-metal arsenide superconductors LaRu2As2, KCa2Fe4As4F2, and A2Cr3As3 Jun Luo, , Chunguang Wang et al."
Paper_11,KCa2Fe4As4F2,common formula of materials,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the 23 115009 View the article online for updates and enhancements. You may also like NMR and NQR studies on transition-metal arsenide superconductors LaRu2As2, KCa2Fe4As4F2, and A2Cr3As3 Jun Luo, , Chunguang Wang et al."
Paper_11,A2Cr3As3,common formula of materials,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the 23 115009 View the article online for updates and enhancements. You may also like NMR and NQR studies on transition-metal arsenide superconductors LaRu2As2, KCa2Fe4As4F2, and A2Cr3As3 Jun Luo, , Chunguang Wang et al."
Paper_11,LaRu2P2,common formula of materials,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the You may also like NMR and NQR studies on transition-metal arsenide superconductors LaRu2As2, KCa2Fe4As4F2, and A2Cr3As3 Jun Luo, , Chunguang Wang et al. - Observation of parabolic electron bands on superconductor LaRu2As2 Xingtai Zhou, , Geng Li et al."
Paper_11,LaRu2As2,common formula of materials,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the You may also like NMR and NQR studies on transition-metal arsenide superconductors LaRu2As2, KCa2Fe4As4F2, and A2Cr3As3 Jun Luo, , Chunguang Wang et al. - Observation of parabolic electron bands on superconductor LaRu2As2 Xingtai Zhou, , Geng Li et al."
Paper_11,KCa2Fe4As4F2,common formula of materials,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the You may also like NMR and NQR studies on transition-metal arsenide superconductors LaRu2As2, KCa2Fe4As4F2, and A2Cr3As3 Jun Luo, , Chunguang Wang et al. - Observation of parabolic electron bands on superconductor LaRu2As2 Xingtai Zhou, , Geng Li et al."
Paper_11,A2Cr3As3,common formula of materials,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the You may also like NMR and NQR studies on transition-metal arsenide superconductors LaRu2As2, KCa2Fe4As4F2, and A2Cr3As3 Jun Luo, , Chunguang Wang et al. - Observation of parabolic electron bands on superconductor LaRu2As2 Xingtai Zhou, , Geng Li et al."
Paper_11,None,common formula of materials,None,None,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the - Observation of parabolic electron bands on superconductor LaRu2As2 Xingtai Zhou, , Geng Li et al. - Large magnetoresistance in the iron-free pnictide superconductor LaRu2P2 Marta Fernández-Lomana, Víctor Barrena, Beilun Wu et al."
Paper_11,LaRu2P2,common formula of materials,None,None,Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the (Some ﬁgures in this article are in colour only in the electronic version) The newly discovered iron-based high temperature super- conductors provide a new family of materials to explore the mechanism of high-Tc superconductivity besides high- Tc cuprate superconductors [1–3]. Those with the ThCr2Si2 structure like hole-doped Ba1−xKxFe2As2 and electron-doped BaFe2−xCoxAs2 have been widely investigated [4–7].
Paper_11,Ba1−xKxFe2As2,common formula of materials,None,None,Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the (Some ﬁgures in this article are in colour only in the electronic version) The newly discovered iron-based high temperature super- conductors provide a new family of materials to explore the mechanism of high-Tc superconductivity besides high- Tc cuprate superconductors [1–3]. Those with the ThCr2Si2 structure like hole-doped Ba1−xKxFe2As2 and electron-doped BaFe2−xCoxAs2 have been widely investigated [4–7].
Paper_11,BaFe2−xCoxAs2,common formula of materials,None,None,Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the (Some ﬁgures in this article are in colour only in the electronic version) The newly discovered iron-based high temperature super- conductors provide a new family of materials to explore the mechanism of high-Tc superconductivity besides high- Tc cuprate superconductors [1–3]. Those with the ThCr2Si2 structure like hole-doped Ba1−xKxFe2As2 and electron-doped BaFe2−xCoxAs2 have been widely investigated [4–7].
Paper_11,LaRu2P2,common formula of materials,4,K,"Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the Besides iron arsenide compounds, earlier works had already found other superconductors with the same crystal structure as BaFe2As2. Ruthenium phosphide LaRu2P2 was found to be superconducting at about 4 K more than 20 years ago [8]."
Paper_11,LaRu2P2,common formula of materials,2,None,Superconductor Science and Technology Isotropic superconductivity in LaRu2P2 with the Comparing the physical properties of LaRu2P2 with 1 Author to whom any correspondence should be addressed. LaRu2P2 is one of the members of ternary phosphides containing lanthanides and transition metals.
